Volume,TTR,Language
tom3,0.5642787046123651,kum-folklore
tom3,0.5972359328726555,kum-folklore
tom3,0.6264822134387352,kum-folklore
tom3,0.5811881188118811,kum-folklore
tom3,0.6041257367387033,kum-folklore
tom3,0.5815109343936382,kum-folklore
tom3,0.555992141453831,kum-folklore
tom3,0.6278381046396841,kum-folklore
tom3,0.6039800995024875,kum-folklore
tom3,0.5552268244575936,kum-folklore
tom3,0.6105054509415263,kum-folklore
tom3,0.6029850746268657,kum-folklore
tom3,0.5823529411764706,kum-folklore
tom3,0.5566502463054187,kum-folklore
tom3,0.5892323030907278,kum-folklore
tom3,0.5929203539823009,kum-folklore
tom3,0.582089552238806,kum-folklore
tom3,0.5843253968253969,kum-folklore
tom3,0.5929203539823009,kum-folklore
tom3,0.6111655239960823,kum-folklore
tom3,0.5948869223205506,kum-folklore
tom3,0.5890547263681593,kum-folklore
tom3,0.6067864271457086,kum-folklore
tom3,0.573134328358209,kum-folklore
tom3,0.57,kum-folklore
tom3,0.5650446871896723,kum-folklore
tom3,0.5829195630585898,kum-folklore
tom3,0.5794205794205795,kum-folklore
tom3,0.5844155844155844,kum-folklore
tom3,0.5890547263681593,kum-folklore
tom3,0.5775347912524851,kum-folklore
tom3,0.5815109343936382,kum-folklore
tom3,0.588469184890656,kum-folklore
tom3,0.6074950690335306,kum-folklore
tom3,0.6011846001974334,kum-folklore
tom3,0.6241276171485544,kum-folklore
tom3,0.6211365902293121,kum-folklore
tom3,0.5988200589970502,kum-folklore
tom3,0.5884115884115884,kum-folklore
tom3,0.5675944333996024,kum-folklore
tom3,0.5876494023904383,kum-folklore
tom3,0.5988083416087389,kum-folklore
tom3,0.5864811133200796,kum-folklore
tom4,0.6113320079522863,kum-folklore
tom4,0.6350947158524427,kum-folklore
tom4,0.6070726915520629,kum-folklore
tom4,0.6017874875868917,kum-folklore
tom4,0.6047666335650447,kum-folklore
tom4,0.6227722772277228,kum-folklore
tom4,0.5333333333333333,kum-folklore
tom4,0.5830039525691699,kum-folklore
tom4,0.5930348258706468,kum-folklore
tom4,0.5902777777777778,kum-folklore
tom4,0.6057312252964426,kum-folklore
tom4,0.5880597014925373,kum-folklore
tom4,0.577,kum-folklore
tom4,0.595427435387674,kum-folklore
tom4,0.6457711442786069,kum-folklore
tom4,0.6187192118226601,kum-folklore
tom4,0.603,kum-folklore
tom4,0.596646942800789,kum-folklore
tom4,0.6534653465346535,kum-folklore
tom4,0.5852216748768473,kum-folklore
tom4,0.5960591133004927,kum-folklore
tom4,0.593069306930693,kum-folklore
tom4,0.597621407333994,kum-folklore
tom4,0.6049504950495049,kum-folklore
tom4,0.604,kum-folklore
tom4,0.6193806193806194,kum-folklore
tom4,0.5700099304865939,kum-folklore
tom4,0.5857284440039643,kum-folklore
tom4,0.5998003992015968,kum-folklore
tom4,0.6238805970149254,kum-folklore
tom4,0.5678889990089198,kum-folklore
tom4,0.616,kum-folklore
tom4,0.5980099502487563,kum-folklore
tom4,0.6071428571428571,kum-folklore
tom4,0.6166832174776564,kum-folklore
tom4,0.603,kum-folklore
tom4,0.5998003992015968,kum-folklore
tom4,0.6049261083743842,kum-folklore
tom4,0.6091269841269841,kum-folklore
tom4,0.603585657370518,kum-folklore
tom4,0.5704365079365079,kum-folklore
tom4,0.601,kum-folklore
tom4,0.6232604373757455,kum-folklore
tom4,0.6243949661181026,kum-folklore
tom4,0.6107317073170732,kum-folklore
tom4,0.5557768924302788,kum-folklore
tom4,0.6070726915520629,kum-folklore
tom4,0.6043737574552683,kum-folklore
tom4,0.6264822134387352,kum-folklore
tom4,0.611439842209073,kum-folklore
tom4,0.6248756218905472,kum-folklore
tom4,0.6135458167330677,kum-folklore
tom4,0.5908639523336644,kum-folklore
tom4,0.559841740850643,kum-folklore
tom4,0.562,kum-folklore
tom4,0.5974534769833496,kum-folklore
tom4,0.5633100697906281,kum-folklore
tom4,0.5916749256689792,kum-folklore
tom4,0.6003976143141153,kum-folklore
tom4,0.5651741293532339,kum-folklore
tom4,0.6033464566929134,kum-folklore
tom4,0.6217564870259481,kum-folklore
tom4,0.5988023952095808,kum-folklore
tom4,0.613160518444666,kum-folklore
tom4,0.6273726273726273,kum-folklore
tom4,0.6253746253746254,kum-folklore
tom4,0.6195652173913043,kum-folklore
tom4,0.6107784431137725,kum-folklore
tom4,0.6019900497512438,kum-folklore
tom4,0.5822532402791625,kum-folklore
tom4,0.574,kum-folklore
tom4,0.6115537848605578,kum-folklore
tom4,0.6017786561264822,kum-folklore
tom4,0.6165853658536585,kum-folklore
tom4,0.6047904191616766,kum-folklore
tom4,0.6141575274177468,kum-folklore
tom4,0.6229022704837117,kum-folklore
tom4,0.5791044776119403,kum-folklore
tom4,0.6041874376869392,kum-folklore
tom4,0.5958291956305859,kum-folklore
tom4,0.577,kum-folklore
tom4,0.6156126482213439,kum-folklore
tom4,0.5892323030907278,kum-folklore
tom4,0.6353646353646354,kum-folklore
tom4,0.6157635467980296,kum-folklore
tom4,0.6413793103448275,kum-folklore
tom4,0.6001984126984127,kum-folklore
tom4,0.6127744510978044,kum-folklore
tom4,0.6231306081754736,kum-folklore
tom4,0.602780536246276,kum-folklore
tom4,0.5960199004975124,kum-folklore
tom4,0.6176762661370407,kum-folklore
tom4,0.628,kum-folklore
tom4,0.6082677165354331,kum-folklore
tom4,0.6083916083916084,kum-folklore
tom4,0.6547263681592039,kum-folklore
tom4,0.6047904191616766,kum-folklore
tom4,0.6168316831683168,kum-folklore
tom4,0.5829244357212954,kum-folklore
tom4,0.5872382851445663,kum-folklore
tom1,0.6085232903865213,lez-folklore
tom1,0.614,lez-folklore
tom1,0.5878243512974052,lez-folklore
tom1,0.579940417080437,lez-folklore
tom1,0.6206554121151936,lez-folklore
tom1,0.5903257650542941,lez-folklore
tom1,0.6019900497512438,lez-folklore
tom1,0.629080118694362,lez-folklore
tom1,0.6182692307692308,lez-folklore
tom1,0.5714285714285714,lez-folklore
tom1,0.5834155972359328,lez-folklore
tom1,0.590818363273453,lez-folklore
tom1,0.5849056603773585,lez-folklore
tom1,0.5800995024875621,lez-folklore
tom1,0.599,lez-folklore
tom1,0.6130306021717671,lez-folklore
tom1,0.6330365974282888,lez-folklore
tom1,0.5745310957551826,lez-folklore
tom1,0.6047666335650447,lez-folklore
tom1,0.6047904191616766,lez-folklore
tom1,0.6105577689243028,lez-folklore
tom1,0.5812562313060817,lez-folklore
tom1,0.5701492537313433,lez-folklore
tom1,0.5952143569292123,lez-folklore
tom1,0.5737864077669903,lez-folklore
tom1,0.5876494023904383,lez-folklore
tom1,0.5886454183266933,lez-folklore
tom1,0.596,lez-folklore
tom1,0.6405163853028798,lez-folklore
tom1,0.6223091976516634,lez-folklore
tom1,0.5935357492654261,lez-folklore
tom1,0.6181998021760633,lez-folklore
tom1,0.5752475247524752,lez-folklore
tom1,0.6186693147964251,lez-folklore
tom1,0.6174430128840436,lez-folklore
tom1,0.5882352941176471,lez-folklore
tom1,0.6113886113886113,lez-folklore
tom1,0.6225296442687747,lez-folklore
tom1,0.5896414342629482,lez-folklore
tom1,0.606508875739645,lez-folklore
tom1,0.5984174085064293,lez-folklore
tom1,0.6146245059288538,lez-folklore
tom1,0.6068965517241379,lez-folklore
tom1,0.5900497512437811,lez-folklore
tom1,0.6071784646061814,lez-folklore
tom1,0.6262425447316103,lez-folklore
tom1,0.6053412462908012,lez-folklore
tom1,0.5866533864541833,lez-folklore
tom1,0.6,lez-folklore
tom1,0.6013916500994035,lez-folklore
tom1,0.5986124876114965,lez-folklore
tom1,0.6295928500496525,lez-folklore
tom1,0.5874125874125874,lez-folklore
tom1,0.6281800391389433,lez-folklore
tom1,0.6003976143141153,lez-folklore
tom1,0.5714285714285714,lez-folklore
tom1,0.6101694915254238,lez-folklore
tom1,0.5598802395209581,lez-folklore
tom1,0.6153846153846154,lez-folklore
tom1,0.6216748768472906,lez-folklore
tom1,0.5972222222222222,lez-folklore
tom1,0.6213786213786214,lez-folklore
tom1,0.617,lez-folklore
tom1,0.6069306930693069,lez-folklore
tom1,0.592375366568915,lez-folklore
tom1,0.605,lez-folklore
tom1,0.595427435387674,lez-folklore
tom1,0.598019801980198,lez-folklore
tom1,0.6043956043956044,lez-folklore
tom1,0.597621407333994,lez-folklore
tom1,0.6077457795431976,lez-folklore
tom1,0.5698711595639246,lez-folklore
tom1,0.6187624750499002,lez-folklore
tom1,0.6457711442786069,lez-folklore
tom1,0.6013986013986014,lez-folklore
tom1,0.6176762661370407,lez-folklore
tom1,0.5932203389830508,lez-folklore
tom1,0.5868917576961271,lez-folklore
tom1,0.594088669950739,lez-folklore
tom1,0.598,lez-folklore
tom1,0.6121635094715853,lez-folklore
tom1,0.6276067527308838,lez-folklore
tom1,0.5904572564612326,lez-folklore
tom1,0.5907752698724239,lez-folklore
tom1,0.5644699140401146,lez-folklore
tom1,0.6376101860920667,lez-folklore
tom1,0.6027944111776448,lez-folklore
tom1,0.5683720930232559,lez-folklore
tom1,0.6267326732673267,lez-folklore
tom1,0.596,lez-folklore
tom1,0.6127110228401191,lez-folklore
tom1,0.6007866273352999,lez-folklore
tom1,0.602,lez-folklore
tom1,0.6111111111111112,lez-folklore
tom1,0.6121031746031746,lez-folklore
tom1,0.5624375624375625,lez-folklore
tom1,0.5903257650542941,lez-folklore
tom1,0.591044776119403,lez-folklore
tom1,0.617,lez-folklore
tom1,0.620215897939156,lez-folklore
tom2,0.599406528189911,lez-folklore
tom2,0.5912263210368893,lez-folklore
tom2,0.593812375249501,lez-folklore
tom2,0.6093439363817097,lez-folklore
tom2,0.5994005994005994,lez-folklore
tom2,0.596039603960396,lez-folklore
tom2,0.5977229601518027,lez-folklore
tom2,0.5623130608175474,lez-folklore
tom2,0.6072477962781586,lez-folklore
tom2,0.602589641434263,lez-folklore
tom2,0.5858987090367428,lez-folklore
tom2,0.608780487804878,lez-folklore
tom2,0.5864811133200796,lez-folklore
tom2,0.5913555992141454,lez-folklore
tom2,0.5654761904761905,lez-folklore
tom2,0.5745526838966203,lez-folklore
tom2,0.5661691542288557,lez-folklore
tom2,0.5832502492522432,lez-folklore
tom2,0.534,lez-folklore
tom2,0.609,lez-folklore
tom2,0.5808383233532934,lez-folklore
tom2,0.594088669950739,lez-folklore
tom2,0.5601173020527859,lez-folklore
tom2,0.5944055944055944,lez-folklore
tom2,0.5850746268656717,lez-folklore
tom2,0.5804195804195804,lez-folklore
tom2,0.5637450199203188,lez-folklore
tom2,0.5992063492063492,lez-folklore
tom2,0.5942173479561316,lez-folklore
tom2,0.5970149253731343,lez-folklore
tom2,0.5683168316831683,lez-folklore
tom2,0.5832502492522432,lez-folklore
tom2,0.6192842942345924,lez-folklore
tom2,0.5839126117179742,lez-folklore
tom2,0.5869565217391305,lez-folklore
tom2,0.5990196078431372,lez-folklore
tom2,0.6047904191616766,lez-folklore
tom2,0.5898203592814372,lez-folklore
tom2,0.5978043912175649,lez-folklore
tom2,0.573982125124131,lez-folklore
tom2,0.5608782435129741,lez-folklore
tom2,0.602,lez-folklore
tom2,0.5847373637264618,lez-folklore
tom2,0.579624134520277,lez-folklore
tom2,0.5833333333333334,lez-folklore
tom2,0.6091269841269841,lez-folklore
tom2,0.618905472636816,lez-folklore
tom2,0.5968222442899702,lez-folklore
tom2,0.5890547263681593,lez-folklore
tom2,0.5812562313060817,lez-folklore
tom2,0.5765054294175715,lez-folklore
tom2,0.5902293120638086,lez-folklore
tom2,0.5753158406219631,lez-folklore
tom2,0.5850746268656717,lez-folklore
tom2,0.5924075924075924,lez-folklore
tom2,0.5848126232741617,lez-folklore
tom2,0.5980099502487563,lez-folklore
tom2,0.6081754735792622,lez-folklore
tom2,0.5570866141732284,lez-folklore
tom2,0.5881773399014778,lez-folklore
tom2,0.5978043912175649,lez-folklore
tom2,0.5701668302257115,lez-folklore
tom2,0.5849056603773585,lez-folklore
tom2,0.603,lez-folklore
tom2,0.554228855721393,lez-folklore
tom2,0.5681592039800994,lez-folklore
tom2,0.609950248756219,lez-folklore
tom2,0.5848303393213573,lez-folklore
tom2,0.5850746268656717,lez-folklore
tom2,0.5964214711729622,lez-folklore
tom2,0.59,lez-folklore
tom2,0.5577689243027888,lez-folklore
tom2,0.5808383233532934,lez-folklore
tom2,0.574656188605108,lez-folklore
tom2,0.5978043912175649,lez-folklore
tom2,0.5816733067729084,lez-folklore
tom2,0.578,lez-folklore
tom2,0.5761194029850746,lez-folklore
tom2,0.6105577689243028,lez-folklore
tom2,0.5904572564612326,lez-folklore
tom2,0.5837414299706171,lez-folklore
tom2,0.5608782435129741,lez-folklore
tom2,0.5353938185443669,lez-folklore
tom2,0.5698711595639246,lez-folklore
tom2,0.5920398009950248,lez-folklore
tom2,0.5930348258706468,lez-folklore
tom2,0.5728346456692913,lez-folklore
tom2,0.579624134520277,lez-folklore
tom2,0.6152324431256182,lez-folklore
tom2,0.5404339250493096,lez-folklore
tom2,0.579940417080437,lez-folklore
tom2,0.5328685258964143,lez-folklore
tom2,0.5692921236291126,lez-folklore
tom2,0.581,lez-folklore
tom2,0.5948361469712016,lez-folklore
tom2,0.599,lez-folklore
tom2,0.5948103792415169,lez-folklore
tom2,0.5892323030907278,lez-folklore
tom2,0.5697445972495089,lez-folklore
tom2,0.5718533201189296,lez-folklore
tom3,0.5654761904761905,lez-folklore
tom3,0.5830845771144278,lez-folklore
tom3,0.5717131474103586,lez-folklore
tom3,0.562,lez-folklore
tom3,0.5868263473053892,lez-folklore
tom3,0.5916334661354582,lez-folklore
tom3,0.5684315684315684,lez-folklore
tom3,0.554,lez-folklore
tom3,0.5784215784215784,lez-folklore
tom3,0.5855588526211671,lez-folklore
tom3,0.58,lez-folklore
tom3,0.601593625498008,lez-folklore
tom3,0.5604395604395604,lez-folklore
tom3,0.5712861415752741,lez-folklore
tom3,0.5734126984126984,lez-folklore
tom3,0.5946215139442231,lez-folklore
tom3,0.5778648383937316,lez-folklore
tom3,0.5682951146560319,lez-folklore
tom3,0.5980099502487563,lez-folklore
tom3,0.5440158259149357,lez-folklore
tom3,0.5839057899901865,lez-folklore
tom3,0.5868263473053892,lez-folklore
tom3,0.5687250996015937,lez-folklore
tom3,0.5657370517928287,lez-folklore
tom3,0.5851272015655578,lez-folklore
tom3,0.5902293120638086,lez-folklore
tom3,0.593812375249501,lez-folklore
tom3,0.5748502994011976,lez-folklore
tom3,0.5741293532338309,lez-folklore
tom3,0.5727091633466136,lez-folklore
tom3,0.5677233429394812,lez-folklore
tom3,0.5780632411067194,lez-folklore
tom3,0.5483549351944168,lez-folklore
tom3,0.5533399800598205,lez-folklore
tom3,0.5864135864135864,lez-folklore
tom3,0.5497536945812808,lez-folklore
tom3,0.5763888888888888,lez-folklore
tom3,0.5710029791459782,lez-folklore
tom3,0.5771144278606966,lez-folklore
tom3,0.5894105894105894,lez-folklore
tom3,0.5476892822025565,lez-folklore
tom3,0.5364173228346457,lez-folklore
tom3,0.5797244094488189,lez-folklore
tom3,0.5388446215139442,lez-folklore
tom3,0.5781094527363184,lez-folklore
tom3,0.5692921236291126,lez-folklore
tom3,0.5613861386138614,lez-folklore
tom3,0.576961271102284,lez-folklore
tom3,0.5674876847290641,lez-folklore
tom3,0.5751243781094527,lez-folklore
tom3,0.5938430983118173,lez-folklore
tom3,0.6049504950495049,lez-folklore
tom3,0.5819265143992055,lez-folklore
tom3,0.5818363273453094,lez-folklore
tom3,0.5634920634920635,lez-folklore
tom3,0.5684729064039409,lez-folklore
tom3,0.5441176470588235,lez-folklore
tom3,0.579466929911155,lez-folklore
tom3,0.5410484668644906,lez-folklore
tom3,0.5615079365079365,lez-folklore
tom3,0.576961271102284,lez-folklore
tom3,0.5746785361028685,lez-folklore
tom3,0.5843137254901961,lez-folklore
tom3,0.564870259481038,lez-folklore
tom3,0.6035678889990089,lez-folklore
tom3,0.5643070787637089,lez-folklore
tom3,0.5796812749003984,lez-folklore
tom3,0.5558794946550049,lez-folklore
tom3,0.578,lez-folklore
tom3,0.5902293120638086,lez-folklore
tom3,0.564870259481038,lez-folklore
tom3,0.5834990059642147,lez-folklore
tom3,0.6127744510978044,lez-folklore
tom3,0.5904095904095904,lez-folklore
tom3,0.5663010967098704,lez-folklore
tom3,0.5597609561752988,lez-folklore
tom3,0.5815109343936382,lez-folklore
tom3,0.5568743818001978,lez-folklore
tom3,0.5906374501992032,lez-folklore
tom3,0.5584415584415584,lez-folklore
tom3,0.5810945273631841,lez-folklore
tom3,0.5936570862239842,lez-folklore
tom3,0.5858283433133733,lez-folklore
tom3,0.595049504950495,lez-folklore
tom3,0.6047904191616766,lez-folklore
tom3,0.589,lez-folklore
tom3,0.5938430983118173,lez-folklore
tom3,0.567,lez-folklore
tom3,0.5424575424575424,lez-folklore
tom3,0.582,lez-folklore
tom3,0.572139303482587,lez-folklore
tom3,0.543,lez-folklore
tom3,0.5700293829578844,lez-folklore
tom3,0.5464535464535465,lez-folklore
tom3,0.5377821393523062,lez-folklore
tom3,0.55,lez-folklore
tom3,0.5902777777777778,lez-folklore
tom3,0.5659068384539148,lez-folklore
tom3,0.5712861415752741,lez-folklore
tom3,0.5684523809523809,lez-folklore
tom4,0.5332671300893744,lez-folklore
tom4,0.5329512893982808,lez-folklore
tom4,0.5384615384615384,lez-folklore
tom4,0.5423728813559322,lez-folklore
tom4,0.548,lez-folklore
tom4,0.545816733067729,lez-folklore
tom4,0.5369261477045908,lez-folklore
tom4,0.5469061876247505,lez-folklore
tom4,0.5317460317460317,lez-folklore
tom4,0.5324675324675324,lez-folklore
tom4,0.5377733598409543,lez-folklore
tom4,0.5351137487636004,lez-folklore
tom4,0.5450941526263627,lez-folklore
tom4,0.5119760479041916,lez-folklore
tom4,0.5327380952380952,lez-folklore
tom4,0.5236686390532544,lez-folklore
tom4,0.5123639960435212,lez-folklore
tom4,0.5487077534791253,lez-folklore
